openalex_id,display_name,country_code,type,works_count,cited_by_count,ror_id,homepage_url,image_url
https://openalex.org/I4210104335,Institute for Basic Science,KR,facility,15396,487007,https://ror.org/00y0zf565,https://www.ibs.re.kr,
https://openalex.org/I180941496,University of Hyogo,JP,education,15396,186003,https://ror.org/0151bmh98,http://www.u-hyogo.ac.jp/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University%20of%20Hyogo01s3200.jpg
https://openalex.org/I2608206482,Universitas Ahmad Dahlan,ID,education,15366,57238,https://ror.org/03hn13397,https://uad.ac.id/id,
https://openalex.org/I2799970807,Severance Hospital,KR,healthcare,15366,241025,https://ror.org/044kjp413,http://www.yuhs.or.kr/en/hospitals/severance/Sev_Intro/Gnr_info/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Severance%20Hospital.jpg
https://openalex.org/I12356871,Télécom Paris,FR,education,15361,304075,https://ror.org/01naq7912,https://www.telecom-paris.fr,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Telecom%20Paris%20main%20court.jpg
https://openalex.org/I121296143,Hunan University of Science and Technology,CN,education,15352,172697,https://ror.org/02m9vrb24,http://english.hnust.cn/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/The%20North%20Gate%20of%20HNUST.jpg
https://openalex.org/I874609350,Université Jean Moulin Lyon III,FR,education,15350,24352,https://ror.org/05b5c0584,http://www.univ-lyon3.fr/en/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University%20Lyon%20III.jpg
https://openalex.org/I196664497,Autonomous University of San Luis Potosí,MX,education,15337,263834,https://ror.org/000917t60,http://www.uaslp.mx/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UASLP.1.png
https://openalex.org/I205984670,Czech University of Life Sciences Prague,CZ,education,15326,269606,https://ror.org/0415vcw02,https://www.czu.cz,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo%20czu.png
https://openalex.org/I4210119098,Fujian Institute of Research on the Structure of Matter,CN,facility,15323,484064,https://ror.org/02j89k719,http://english.fjirsm.cas.cn/,
https://openalex.org/I4210152006,Jilin Agricultural University,CN,education,15313,147555,https://ror.org/05dmhhd41,https://www.jlau.edu.cn,
https://openalex.org/I198089087,Ball State University,US,education,15295,300921,https://ror.org/00k6tx165,https://bsu.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/BSUBallGym.JPG
https://openalex.org/I29078338,Istituto Nazionale di Geofisica e Vulcanologia,IT,facility,15287,415831,https://ror.org/00qps9a02,http://www.ingv.it,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo%20INGV%20dal%202018.png
https://openalex.org/I141301092,China Meteorological Administration,CN,government,15283,319770,https://ror.org/00bx3rb98,http://www.cma.gov.cn/en2014/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/China%20Meteorological%20Administration%20headquarters%20%2820230219171954%29.jpg
https://openalex.org/I74872605,China Southern Power Grid (China),CN,company,15274,69073,https://ror.org/03hkh9419,http://eng.csg.cn/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Xinhui%20%E6%96%B0%E6%9C%83%20Gangzhou%20Dadaozhong%2016%20%E5%B2%A1%E5%B7%9E%E5%A4%A7%E9%81%93%E4%B8%AD%20shop%20sign%20%E4%B8%AD%E5%9C%8B%E5%8D%97%E6%96%B9%E9%9B%BB%E7%B6%B2%20China%20Southern%20Power%20Grid%20logo%20April-2012.JPG
https://openalex.org/I126884977,Kansai Medical University,JP,education,15273,333954,https://ror.org/001xjdh50,http://www.kmu.ac.jp/en/index.html,
https://openalex.org/I123466251,Dicle University,TR,education,15267,169667,https://ror.org/0257dtg16,https://www.dicle.edu.tr,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Dicle%20%C3%9Cniversitesi%20M%C3%BChendislik%20Mimarl%C4%B1k%20Fak%C3%BCltesi.JPG
https://openalex.org/I155381812,University of Trás-os-Montes and Alto Douro,PT,education,15266,291936,https://ror.org/03qc8vh97,https://www.utad.pt,https://upload.wikimedia.org/wikipedia/en/f/fc/Universidade_de_Tr%%C3%%A1s-os-Montes_e_Alto_Douro_%%28logo%%29.png
https://openalex.org/I175691731,Pondicherry University,IN,education,15255,225821,https://ror.org/01a3mef16,http://www.pondiuni.edu.in/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Pondiuni%20canteen.jpg
https://openalex.org/I235686326,Kerman University of Medical Sciences,IR,education,15252,213438,https://ror.org/02kxbqc24,https://kmu.ac.ir,https://upload.wikimedia.org/wikipedia/commons/c/c1/KMU_Logo.png
https://openalex.org/I47689905,Mulawarman University,ID,education,15251,49282,https://ror.org/02kwq2y85,https://www.unmul.ac.id,https://upload.wikimedia.org/wikipedia/en/2/23/Logo_unmul_low.jpg
https://openalex.org/I23075662,Taibah University,SA,education,15240,223529,https://ror.org/01xv1nn60,https://www.taibahu.edu.sa/Pages/AR/Home.aspx,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9%20%D8%B7%D9%8A%D8%A8%D8%A9.jpg
https://openalex.org/I137459256,Hyogo Medical University,JP,education,15223,353565,https://ror.org/001yc7927,https://www.hyo-med.ac.jp,
https://openalex.org/I4210128615,Chinese Academy of Forestry,CN,government,15220,230954,https://ror.org/0360dkv71,http://www.caf.ac.cn/,
https://openalex.org/I4210144972,Laboratoire de Chimie Organique,FR,facility,15218,303243,https://ror.org/04db3be62,https://www.lco.espci.fr/,
https://openalex.org/I39815113,Georgia Southern University,US,education,15214,264041,https://ror.org/04agmb972,http://www.georgiasouthern.edu/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zach%20s.%20henderson%20library.jpg
https://openalex.org/I63548447,Lappeenranta-Lahti University of Technology,FI,education,15213,418717,https://ror.org/0208vgz68,https://www.lut.fi,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/LUT%20University%20Logo.png
https://openalex.org/I4210108560,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli",IT,facility,15204,577096,https://ror.org/015kcdd40,https://www.na.infn.it/,
https://openalex.org/I4210108821,Prince of Wales Hospital,AU,healthcare,15200,548535,https://ror.org/022arq532,http://www.seslhd.health.nsw.gov.au/POWH/,https://upload.wikimedia.org/wikipedia/commons/8/8b/%281%29Prince_of_Wales_Hospital.jpg
https://openalex.org/I875944469,Koneru Lakshmaiah Education Foundation,IN,education,15198,102649,https://ror.org/02k949197,http://www.kluniversity.in/,https://upload.wikimedia.org/wikipedia/en/7/78/KL_University_logo.svg
https://openalex.org/I95568926,Ioffe Institute,RU,facility,15191,165568,https://ror.org/05dkdaa55,http://www.ioffe.ru/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ioffe%20Institut%20main%20building.jpg
https://openalex.org/I3131550300,Université Toulouse-I-Capitole,FR,education,15191,182599,https://ror.org/0443n9e75,http://www.ut-capitole.fr/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%2831%29%20Universit%C3%A9%20Toulouse%201%20Capitole%20-%20Entr%C3%A9e%20principale%2C%20site%20de%20l%27Arsenal.jpg
https://openalex.org/I2801388914,Southampton General Hospital,GB,healthcare,15187,798021,https://ror.org/011cztj49,http://www.uhs.nhs.uk/Ourhospitals/SGH/SouthamptonGeneralHospital.aspx,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Southampton%20General%20Hospital.jpg
https://openalex.org/I125219893,Saratov State University,RU,education,15175,130203,https://ror.org/05jcsqx24,http://www.sgu.ru/en,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%D0%A1%D0%B3%D1%83%20Logo.png
https://openalex.org/I2799337515,Toronto Western Hospital,CA,healthcare,15154,742785,https://ror.org/03qv8yq19,http://www.uhn.ca/corporate/AboutUHN/OurHospitals/TWH,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Toronto%20Western%20Hospital%20from%20CN%20Tower.jpg
https://openalex.org/I175051016,Universidad Publica de Navarra,ES,education,15140,321533,https://ror.org/02z0cah89,https://www.unavarra.es,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Lgotipo%20UPNA.png
https://openalex.org/I16944753,Clarkson University,US,education,15131,449773,https://ror.org/03rwgpn18,http://www.clarkson.edu/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Clarkson%20University%20logo.png
https://openalex.org/I90149893,China Earthquake Administration,CN,facility,15126,170474,https://ror.org/045sza929,https://www.cea.gov.cn,
https://openalex.org/I94611258,Hebei Normal University,CN,education,15124,162204,https://ror.org/004rbbw49,https://www.hebtu.edu.cn,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zhili%20Nuzi%20Shifan%20Xuexiao.jpg
https://openalex.org/I155125353,Università Campus Bio-Medico,IT,education,15121,373660,https://ror.org/04gqx4x78,http://www.unicampus.it/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Policlinico%20Universitario%20Campus%20Bio-Medico%20visto%20dal%20Parco%20di%20Decima.JPG
https://openalex.org/I875825670,National Institute for Astrophysics,IT,government,15115,577069,https://ror.org/02gh4kt33,http://www.inaf.it/en,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/INAF%20logo.svg
https://openalex.org/I31847773,Zhejiang Ocean University,CN,education,15106,183689,https://ror.org/03mys6533,https://www.zjou.edu.cn,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zhejiang%20Ocean%20University%20Dinghai%20Campus%20Gymnasium.JPG
https://openalex.org/I880766802,Graduate School USA,US,education,15105,278023,https://ror.org/04n835f38,http://www.graduateschool.edu/,https://upload.wikimedia.org/wikipedia/en/6/6e/GraduateSchoolUSASeal.png
https://openalex.org/I2802369498,Charing Cross Hospital,GB,healthcare,15104,494122,https://ror.org/02gcp3110,https://www.imperial.nhs.uk/our-locations/charing-cross-hospital,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charing%20Cross%20Hospital%20in%20London%2C%20spring%202013%20%2815%29.JPG
https://openalex.org/I108160477,Hebei Agricultural University,CN,education,15103,154188,https://ror.org/009fw8j44,https://www.hebau.edu.cn,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/The%20Gate%201931%2CAgricultural%20University%20of%20Hebei.jpg
https://openalex.org/I173755004,Universidad Michoacana de San Nicolás de Hidalgo,MX,education,15097,163777,https://ror.org/00z0kq074,https://www.umich.mx,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Umsnh.jpg
https://openalex.org/I161371597,Universiti of Malaysia Sabah,MY,education,15078,182867,https://ror.org/040v70252,https://ums.edu.my,https://upload.wikimedia.org/wikipedia/en/d/d4/Logo_Universiti_Malaysia_Sabah.png
https://openalex.org/I183111857,Malmö University,SE,education,15071,469312,https://ror.org/05wp7an13,https://mau.se,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hj%C3%A4lmarekajen-1.jpg
https://openalex.org/I118136607,General Motors (United States),US,company,15067,558091,https://ror.org/05addee68,http://www.gm.com/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/General%20motors%20logo%20with%20wordmark.svg
https://openalex.org/I4210119392,Institute of Microelectronics,CN,facility,15059,199089,https://ror.org/02s6gs133,http://english.ime.cas.cn/,
https://openalex.org/I172574986,Kaunas University of Technology,LT,education,15051,176234,https://ror.org/01me6gb93,http://ktu.edu/en,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/KTU%20logo%20LT.jpg
https://openalex.org/I4210120482,Physico-Technical Institute,RU,facility,15040,270864,https://ror.org/02jj4k517,http://ftiudm.ru/,
https://openalex.org/I2801942218,Hvidovre Hospital,DK,healthcare,15028,588915,https://ror.org/00edrn755,https://www.hvidovrehospital.dk/,
https://openalex.org/I24881138,Cracow University of Technology,PL,education,15020,162637,https://ror.org/00pdej676,https://www.pk.edu.pl,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Politechnika%20Krakowska%20logo.jpg
https://openalex.org/I1292859797,Montreal Neurological Institute and Hospital,CA,healthcare,15011,918400,https://ror.org/05ghs6f64,http://www.mcgill.ca/neuro/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Montreal%20Neurological%20Institute%2001.JPG
https://openalex.org/I4210136596,First Affiliated Hospital of Anhui Medical University,CN,healthcare,15001,186757,https://ror.org/03t1yn780,http://www.ayfy.com/,
https://openalex.org/I14245010,University of Kragujevac,RS,education,14993,184429,https://ror.org/04f7vj627,http://www.kg.ac.rs/eng/about.php,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University%20Svetozar%20Markovic.jpg
https://openalex.org/I2802534033,Tianjin Medical University General Hospital,CN,healthcare,14983,211372,https://ror.org/003sav965,http://www.tjmugh.com.cn/,
https://openalex.org/I3019586173,National Jewish Health,US,healthcare,14980,849721,https://ror.org/016z2bp30,http://www.nationaljewish.org/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/National%20Jewish%20Hospital1.jpg
https://openalex.org/I4210163933,Union Hospital,CN,healthcare,14979,218743,https://ror.org/055gkcy74,http://www.fjxiehe.com/english/index.jsp,
https://openalex.org/I4210129357,Hospital Universitario Fundación Jiménez Díaz,ES,healthcare,14949,340563,https://ror.org/049nvyb15,http://www.fjd.es/,
https://openalex.org/I1298060332,New York State Department of Health,US,government,14947,687978,https://ror.org/04hf5kq57,https://www.health.ny.gov/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/New%20York%20State%20Department%20of%20Health.svg
https://openalex.org/I74899385,Central Queensland University,AU,education,14943,322224,https://ror.org/023q4bk22,https://www.cqu.edu.au/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CQU%20Engineering%20building.jpg
https://openalex.org/I4210155144,University Hospital Ulm,DE,healthcare,14943,408285,https://ror.org/05emabm63,https://www.uniklinik-ulm.de,
https://openalex.org/I40527276,Universität der Bundeswehr München,DE,education,14936,227974,https://ror.org/05kkv3f82,https://www.unibw.de,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bundeswehr%20university%20main%20library.JPG
https://openalex.org/I4210107659,Necmettin Erbakan University,TR,education,14927,97712,https://ror.org/013s3zh21,http://www.konya.edu.tr/,
https://openalex.org/I136446963,Okayama University of Science,JP,education,14914,271428,https://ror.org/05aevyc10,https://www.ous.ac.jp,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Okayama%20University%20of%20Science%20schoolhouse%20county.JPG
https://openalex.org/I91538806,King Mongkut's Institute of Technology Ladkrabang,TH,education,14893,137316,https://ror.org/055mf0v62,https://www.kmitl.ac.th,https://upload.wikimedia.org/wikipedia/en/3/3b/Arms_of_KMITL.png
https://openalex.org/I4210150261,National University Health System,SG,education,14880,470501,https://ror.org/05tjjsh18,http://www.nuhs.edu.sg/#,https://upload.wikimedia.org/wikipedia/en/2/29/National_University_Health_System_Logo.png
https://openalex.org/I107470533,Tamkang University,TW,education,14872,271005,https://ror.org/04tft4718,http://english.tku.edu.tw/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Lanyang%20Campus%2C%20Tamkang%20University%2020060322.jpg
https://openalex.org/I2800249161,Military University of Technology in Warsaw,PL,education,14867,117701,https://ror.org/05fct5h31,https://www.wojsko-polskie.pl/wat,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Godlo%20wat.png
https://openalex.org/I4210149211,Institute of Semiconductors,CN,facility,14858,260234,https://ror.org/048dd0611,http://english.semi.cas.cn/,
https://openalex.org/I4210120234,Zhongnan Hospital of Wuhan University,CN,healthcare,14825,356242,https://ror.org/01v5mqw79,http://www.znhospital.cn/,
https://openalex.org/I263417816,The Russian Presidential Academy of National Economy and Public Administration,RU,government,14823,20850,https://ror.org/04xnm9a92,https://www.ranepa.ru/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Russian%20Presidential%20Academy%20of%20National%20Economy%20and%20Public%20Administration.jpg
https://openalex.org/I4210156266,Max Planck Institute for Nuclear Physics,DE,nonprofit,14819,526486,https://ror.org/052d0h423,http://www.mpi-hd.mpg.de/mpi/en/start/,
https://openalex.org/I51226738,Dong-A University,KR,education,14814,257799,https://ror.org/03qvtpc38,http://www.donga.ac.kr/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Daulogu.png
https://openalex.org/I44202434,Fundação Getulio Vargas,BR,education,14792,142768,https://ror.org/01evzkn27,http://portal.fgv.br/en,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo%20FGV%20-%20Funda%C3%A7%C3%A3o%20Getulio%20Vargas.png
https://openalex.org/I2802476451,Wellcome Sanger Institute,GB,nonprofit,14788,1778376,https://ror.org/05cy4wa09,https://www.sanger.ac.uk,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/EBI%20and%20Sanger%20Center%2C%20Genome%20campus%2C%20Cambridgeshire.jpg
https://openalex.org/I153355300,Imperial College Healthcare NHS Trust,GB,healthcare,14771,378574,https://ror.org/056ffv270,http://www.imperial.nhs.uk/,
https://openalex.org/I111455621,"Queens College, CUNY",US,education,14770,345745,https://ror.org/03v8adn41,http://www.qc.cuny.edu/Pages/home.aspx,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Queens%20College%2C%20City%20University%20of%20New%20York%20%28logo%29.png
https://openalex.org/I79891267,Singapore Management University,SG,education,14759,359901,https://ror.org/050qmg959,http://www.smu.edu.sg/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Singapore%20Management%20University%2C%20Jan%2006.JPG
https://openalex.org/I1315708478,San Francisco VA Medical Center,US,healthcare,14753,911489,https://ror.org/049peqw80,http://www.sanfrancisco.va.gov/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/VA%20Medical%20Center%204150%20Clement%20St%20San%20Francisco%203-7-2010%202-24-31%20PM.JPG
https://openalex.org/I167751958,Institute of Chemical Technology,IN,education,14743,288868,https://ror.org/00ykac431,http://www.ictmumbai.edu.in/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UDCT%20Wadala.jpg
https://openalex.org/I167420956,Vilnius Gediminas Technical University,LT,education,14743,151718,https://ror.org/02x3e4q36,https://vilniustech.lt,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/VGTU%20Herbas%20Color%20RGB.jpg
https://openalex.org/I4210128300,Institut de Chimie,FR,facility,14741,453188,https://ror.org/02cte4b68,http://www.cnrs.fr/inc/index.htm,
https://openalex.org/I4210122847,"Czech Academy of Sciences, Institute of Microbiology",CZ,facility,14741,464845,https://ror.org/02p1jz666,https://mbucas.cz,
https://openalex.org/I4210140515,First Hospital of China Medical University,CN,healthcare,14731,203868,https://ror.org/04wjghj95,http://www.cmu1h.com/,
https://openalex.org/I160368002,Lebanese University,LB,education,14726,182621,https://ror.org/05x6qnc69,http://www.ul.edu.lb/,https://upload.wikimedia.org/wikipedia/en/b/bb/Lebanese_University_logo.png
https://openalex.org/I110594554,Ikerbasque,ES,other,14716,466987,https://ror.org/01cc3fy72,https://www.ikerbasque.net,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ikerbasque%20Logoa.jpg
https://openalex.org/I83202590,Jeju National University,KR,education,14713,245419,https://ror.org/05hnb4n85,http://www.jejunu.ac.kr/_html/eng/main.jsp,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jnuimage.jpg
https://openalex.org/I2799600557,Japan External Trade Organization,JP,government,14702,140802,https://ror.org/0480zh114,https://www.jetro.go.jp/,
https://openalex.org/I197854408,University of Malta,MT,education,14701,244237,https://ror.org/03a62bv60,https://www.um.edu.mt,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University%20of%20Malta%20Coat%20of%20Arms.svg
https://openalex.org/I15873915,Mustansiriyah University,IQ,education,14696,76790,https://ror.org/05s04wy35,http://www.uomustansiriyah.edu.iq/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logoo2.png
https://openalex.org/I4210120900,Stanford Synchrotron Radiation Lightsource,US,facility,14691,623908,https://ror.org/02vzbm991,https://www-ssrl.slac.stanford.edu,https://upload.wikimedia.org/wikipedia/commons/5/54/Ssrl_brochure_preview.jpg
https://openalex.org/I2801941904,Bispebjerg Hospital,DK,healthcare,14686,573494,https://ror.org/00td68a17,https://www.bispebjerghospital.dk/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bispebjerg%20Hospital%20-%20main%20entrance.jpg
https://openalex.org/I4210134982,Institute of Microbiology,CN,facility,14682,443079,https://ror.org/047yhep71,http://english.im.cas.cn/,
https://openalex.org/I4210150049,CEA LETI,FR,government,14679,204634,https://ror.org/04mf0wv34,http://www-leti.cea.fr/fr,https://upload.wikimedia.org/wikipedia/en/b/b2/CEA-Leti_logo.svg
https://openalex.org/I2801518579,XinHua Hospital,CN,healthcare,14649,237708,https://ror.org/04dzvks42,http://www.xinhuamed.com.cn/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Xinhua%20Hospital.JPG
https://openalex.org/I60837268,King Mongkut's University of Technology Thonburi,TH,education,14644,278894,https://ror.org/0057ax056,http://www2.kmutt.ac.th/en_index.aspx,https://upload.wikimedia.org/wikipedia/en/2/21/Arms_of_KMUTT.png
https://openalex.org/I2802587341,Kaohsiung Medical University Chung-Ho Memorial Hospital,TW,healthcare,14636,288539,https://ror.org/02xmkec90,http://www.kmuh.org.tw/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%E9%AB%98%E9%86%AB%E5%A4%A7%E9%99%84%E8%A8%AD%E4%B8%AD%E5%92%8C%E9%86%AB%E9%99%A2.JPG
https://openalex.org/I2800173700,UCL Australia,AU,education,14629,617529,https://ror.org/024atcf19,http://www.ucl.ac.uk/australia/,
https://openalex.org/I190497903,Laboratoire d'Analyse et d'Architecture des Systèmes,FR,facility,14614,244535,https://ror.org/03vcm6439,https://www.laas.fr/public/en,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Molecular-beam%20epitaxy%20system%20at%20LAAS%200516.jpg
https://openalex.org/I4210142730,Centre Hospitalier de l’Université de Montréal,CA,healthcare,14612,491076,https://ror.org/0410a8y51,http://www.chumontreal.qc.ca/,https://upload.wikimedia.org/wikipedia/commons/e/e9/Main_entrance_to_CHUM_-_Centre_hospitalier_de_l%27Universit%C3%A9_de_Montr%C3%A9al.jpg
https://openalex.org/I67357951,KIIT University,IN,education,14598,147381,https://ror.org/00k8zt527,http://www.kiit.ac.in/,https://upload.wikimedia.org/wikipedia/en/e/ef/KIIT_logo.svg
https://openalex.org/I47755478,University of Bengkulu,ID,education,14596,42441,https://ror.org/04w077t62,https://www.unib.ac.id/,
https://openalex.org/I154100212,Schlumberger (British Virgin Islands),VG,company,14593,131714,https://ror.org/01ydfc370,http://www.slb.com/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Schlumberger.svg
https://openalex.org/I143578492,Asia University,TW,education,14587,303017,https://ror.org/038a1tp19,https://asia.edu.tw,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Administration%20Center%20%26%20Library%2C%20Asia%20University%2020120406.jpg
https://openalex.org/I2801463291,Istituto Giannina Gaslini,IT,healthcare,14580,429945,https://ror.org/0424g0k78,http://www.gaslini.org/,https://upload.wikimedia.org/wikipedia/commons/c/c2/Istituto_Gaslini_ingresso.JPG
https://openalex.org/I16269868,Santa Clara University,US,education,14572,351757,https://ror.org/03ypqe447,https://www.scu.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SCUCampus.jpg
https://openalex.org/I880747138,Science Applications International Corporation (United States),US,company,14566,834340,https://ror.org/00zv91802,http://www.saic.com/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SAIC%20Logo%202013-05-10.svg
https://openalex.org/I77079311,Wonkwang University,KR,education,14559,241127,https://ror.org/006776986,http://www.wku.ac.kr/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/WKU%20Colonnade.JPG
https://openalex.org/I4210092991,Kuopio University Hospital,FI,healthcare,14558,687076,https://ror.org/00fqdfs68,https://www.psshp.fi/web/en/,
https://openalex.org/I205582932,Max Delbrück Center,DE,facility,14556,994889,https://ror.org/04p5ggc03,https://www.mdc-berlin.de/,
https://openalex.org/I1295121038,Leeds General Infirmary,GB,healthcare,14546,461891,https://ror.org/04hrjej96,http://www.leedsth.nhs.uk/home/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Leeds%20General%20Infirmary%202013-09-30%2015-52-05.jpg
https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,MX,facility,14543,305374,https://ror.org/00xgvev73,http://www.innsz.mx/opencms/contenido/conoce/English/,
https://openalex.org/I171256487,University of Technology - Iraq,IQ,education,14539,130042,https://ror.org/01w1ehb86,https://www.uotechnology.edu.iq,https://upload.wikimedia.org/wikipedia/en/9/9b/UniversityofTechnologyIraq.png
https://openalex.org/I158012942,University of Richmond,US,education,14526,240301,https://ror.org/03y71xh61,https://www.richmond.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Robins%20School%20of%20Business%2C%20University%20of%20Richmond.jpg
https://openalex.org/I4210125843,University Hospital Leipzig,DE,healthcare,14522,292117,https://ror.org/028hv5492,http://www.uniklinikum-leipzig.de/,
https://openalex.org/I156802259,Eastern Virginia Medical School,US,education,14521,464733,https://ror.org/056hr4255,https://www.evms.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Eastern%20Virginia%20Medical%20School%20logo.svg
https://openalex.org/I157638225,"California State University, Northridge",US,education,14514,334121,https://ror.org/005f5hv41,https://www.csun.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CSU%20Northridge%20logo.svg
https://openalex.org/I171481255,Shibaura Institute of Technology,JP,education,14505,109055,https://ror.org/020wjcq07,http://global.shibaura-it.ac.jp/en/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Shibaura%20Institute%20of%20Technology.JPG
https://openalex.org/I111575329,Bharathiar University,IN,education,14501,253457,https://ror.org/04fht8c22,http://www.b-u.ac.in/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bharathiar%20University%20entrance.jpg
https://openalex.org/I1317239608,Federal Reserve,US,other,14501,533844,https://ror.org/05fk5tr28,https://www.federalreserve.gov/,https://upload.wikimedia.org/wikipedia/commons/1/1a/Seal_of_the_United_States_Federal_Reserve_System.svg
https://openalex.org/I115566878,Shahid Bahonar University of Kerman,IR,education,14499,210911,https://ror.org/04zn42r77,http://www.uk.ac.ir/Default8.aspx?Id=5187,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bahonar%20university.png
https://openalex.org/I194716290,China Academy of Space Technology,CN,government,14497,96980,https://ror.org/025397a59,http://www.cast.cn/,
https://openalex.org/I81605866,Sidi Mohamed Ben Abdellah University,MA,education,14496,131085,https://ror.org/04efg9a07,http://www.usmba.ac.ma/~usmbausm/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University%20SIDI%20MOHAMMED%20BEN%20ABBEDELLAH.jpg
https://openalex.org/I73616290,Korea Research Institute of Bioscience and Biotechnology,KR,facility,14484,443367,https://ror.org/03ep23f07,http://www.kribb.re.kr/eng/,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Korea%20Research%20Institute%20of%20Bioscience%20and%20Biotechnology%20-%20%ED%95%9C%EA%B5%AD%EC%83%9D%EB%AA%85%EA%B3%B5%ED%95%99%EC%97%B0%EA%B5%AC%EC%9B%90.jpg
https://openalex.org/I3131389504,Muhammadiyah University of Surakarta,ID,education,14481,45321,https://ror.org/03cnmz153,http://www.ums.ac.id/,https://upload.wikimedia.org/wikipedia/commons/0/02/University_of_Nottingham_and_Universitas_Muhammadiyah_Surakarta_%%288147666495%%29.jpg
